task_id,source,result,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,bleu,chrf,rouge_l,codebleu,ast_similarity,canon_sloc,canon_cyclomatic,canon_maintainability,canon_halstead_volume,canon_halstead_difficulty,canon_halstead_effort,canon_cognitive,canon_comment_density,canon_api_calls,n_output_tokens
HumanEval_87,humaneval,fail,0,,0,,0,9.000,4.000,78.955,36.541,1.500,54.812,6.000,55.556,4.000,10.422,29.350,39.437,18.086,42.169,3.000,4.000,52.140,4.755,0.500,2.377,0.000,0.000,3.000,313
HumanEval_88,humaneval,pass,0,,0,,0,8.000,3.000,78.402,48.106,2.500,120.264,3.000,25.000,1.000,47.075,66.106,45.000,53.589,55.556,2.000,2.000,50.083,50.189,2.250,112.926,1.000,0.000,2.000,280
HumanEval_89,humaneval,pass,0,,0,,0,11.000,3.000,75.925,51.891,1.875,97.297,4.000,72.727,3.000,19.438,49.587,37.931,41.316,65.000,9.000,3.000,88.924,66.608,2.667,177.621,4.000,0.000,1.000,269
HumanEval_90,humaneval,fail,1,magic_number,1,magic_number,0,5.000,2.000,76.015,4.755,0.500,2.377,1.000,60.000,2.000,41.293,52.430,50.000,22.059,57.692,3.000,2.000,69.208,4.755,0.500,2.377,1.000,0.000,3.000,181
HumanEval_91,humaneval,fail,0,,0,,0,9.000,3.000,86.193,4.755,0.500,2.377,3.000,55.556,3.000,33.828,55.497,43.902,23.239,46.154,4.000,2.000,74.090,4.755,0.500,2.377,0.000,0.000,2.000,212
HumanEval_92,humaneval,pass,0,,0,,0,6.000,6.000,73.159,91.377,3.200,292.405,3.000,33.333,2.000,27.871,46.671,63.333,39.944,71.318,6.000,7.000,79.653,104.000,3.000,312.000,5.000,0.000,1.000,207
HumanEval_93,humaneval,fail,0,,0,,0,6.000,4.000,100.000,0.000,0.000,0.000,2.000,50.000,5.000,10.735,41.215,24.658,15.845,41.791,5.000,4.000,72.151,15.510,1.000,15.510,1.000,0.000,5.000,219
HumanEval_94,humaneval,pass,0,,0,,0,16.000,10.000,86.935,106.198,4.667,495.592,9.000,0.000,6.000,15.545,32.295,45.333,21.937,38.961,14.000,5.000,88.273,105.416,4.000,421.662,12.000,0.000,6.000,437
HumanEval_95,humaneval,fail,0,,0,,0,6.000,5.000,83.077,11.610,1.000,11.610,2.000,0.000,3.000,6.189,21.627,30.435,10.999,44.970,22.000,12.000,82.277,162.516,2.824,458.868,23.000,0.000,5.000,218
HumanEval_96,humaneval,pass,2,inefficient_loop;magic_number,2,inefficient_loop;magic_number,0,18.000,9.000,86.632,75.284,3.500,263.495,9.000,0.000,5.000,14.902,24.613,33.333,12.406,47.458,11.000,5.000,94.326,15.510,1.000,15.510,8.000,0.000,2.000,274
HumanEval_97,humaneval,pass,0,,0,,0,5.000,1.000,75.063,25.266,1.200,30.319,0.000,40.000,1.000,8.077,29.991,42.857,26.462,58.182,2.000,1.000,51.853,25.266,1.200,30.319,0.000,0.000,1.000,173
HumanEval_98,humaneval,pass,0,,0,,0,7.000,3.000,89.602,15.510,1.000,15.510,3.000,42.857,2.000,58.775,76.002,78.261,55.434,85.366,6.000,3.000,95.793,15.510,1.000,15.510,3.000,0.000,2.000,163
HumanEval_99,humaneval,pass,0,,0,,0,17.000,4.000,79.893,97.672,4.000,390.689,8.000,35.294,4.000,14.807,31.672,24.779,25.392,43.750,16.000,6.000,84.216,77.709,1.950,151.533,8.000,6.250,7.000,341
HumanEval_100,humaneval,fail,0,,0,,0,8.000,3.000,69.639,64.529,4.286,276.554,4.000,62.500,2.000,8.775,34.590,27.027,9.469,26.667,2.000,2.000,53.654,15.510,1.000,15.510,0.000,0.000,1.000,270
HumanEval_101,humaneval,fail,0,,0,,0,5.000,3.000,100.000,0.000,0.000,0.000,0.000,40.000,2.000,6.942,16.001,26.087,13.830,45.161,11.000,4.000,97.606,11.610,1.000,11.610,5.000,0.000,3.000,125
HumanEval_102,humaneval,fail,0,,0,,0,9.000,8.000,82.030,138.242,6.923,957.063,7.000,44.444,3.000,13.874,31.565,35.821,52.646,41.538,8.000,4.000,93.206,65.729,5.000,328.646,3.000,0.000,0.000,240
HumanEval_103,humaneval,fail,0,,0,,0,6.000,2.000,77.282,58.810,4.583,269.547,1.000,0.000,4.000,43.987,43.445,54.545,39.748,76.786,7.000,3.000,84.946,71.699,4.643,332.889,2.000,0.000,3.000,195
HumanEval_104,humaneval,pass,0,,0,,0,5.000,4.000,72.151,15.510,1.000,15.510,0.000,40.000,4.000,19.822,34.146,44.444,20.281,77.895,6.000,4.000,89.293,15.510,1.000,15.510,3.000,0.000,5.000,189
HumanEval_105,humaneval,pass,1,magic_number,1,magic_number,0,8.000,15.000,50.034,164.233,4.000,656.933,38.000,62.500,6.000,7.869,35.305,19.718,19.655,26.852,20.000,3.000,100.000,0.000,0.000,0.000,3.000,0.000,2.000,488
HumanEval_106,humaneval,pass,0,,0,,0,9.000,3.000,93.841,38.039,2.000,76.078,4.000,0.000,4.000,35.653,45.019,53.731,28.220,55.034,12.000,5.000,88.532,105.486,3.273,345.227,10.000,0.000,1.000,184
HumanEval_107,humaneval,pass,0,,0,,2,14.000,4.000,77.409,78.138,2.364,184.689,7.000,21.429,5.000,58.370,60.002,65.421,57.469,81.657,11.000,6.000,75.526,140.554,3.281,461.193,6.000,0.000,3.000,438
HumanEval_108,humaneval,fail,0,,0,,0,6.000,3.000,87.421,30.000,1.800,54.000,4.000,0.000,5.000,14.335,32.286,41.975,19.810,53.750,8.000,2.000,88.379,57.359,2.500,143.399,3.000,0.000,7.000,183
HumanEval_109,humaneval,fail,0,,0,,0,11.000,5.000,54.081,88.000,3.182,280.000,4.000,81.818,3.000,24.029,36.520,43.678,26.391,52.632,12.000,4.000,77.423,28.529,1.500,42.794,4.000,0.000,5.000,499
HumanEval_110,humaneval,fail,0,,0,,2,8.000,4.000,69.435,28.529,1.500,42.794,2.000,62.500,4.000,7.863,34.114,50.909,15.267,59.574,12.000,6.000,87.395,75.284,3.500,263.495,7.000,0.000,0.000,349
HumanEval_111,humaneval,pass,0,,0,,0,9.000,4.000,82.441,11.610,1.000,11.610,1.000,44.444,5.000,8.635,21.666,25.352,12.539,50.331,12.000,7.000,90.390,53.774,2.500,134.436,10.000,0.000,2.000,258
