task_id,source,result,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,bleu,chrf,rouge_l,codebleu,ast_similarity,canon_sloc,canon_cyclomatic,canon_maintainability,canon_halstead_volume,canon_halstead_difficulty,canon_halstead_effort,canon_cognitive,canon_comment_density,canon_api_calls,n_output_tokens
HumanEval_22,humaneval,pass,0,,0,,0,3.000,4.000,85.003,11.610,1.000,11.610,1.000,0.000,1.000,22.427,62.330,56.000,41.637,75.556,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,157
HumanEval_23,humaneval,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,100.000,100.000,100.000,65.811,100.000,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,68
HumanEval_24,humaneval,pass,0,,0,,0,5.000,3.000,99.902,34.869,2.800,97.634,3.000,0.000,1.000,53.393,63.097,78.571,49.901,78.571,4.000,3.000,100.000,15.510,1.000,15.510,3.000,0.000,2.000,108
HumanEval_25,humaneval,pass,0,,0,,0,12.000,4.000,89.674,77.709,8.167,634.625,4.000,0.000,1.000,33.906,44.808,48.276,36.145,86.713,14.000,4.000,89.335,77.709,6.000,466.255,5.000,0.000,3.000,259
HumanEval_26,humaneval,pass,0,,0,,0,5.000,3.000,100.000,4.755,0.500,2.377,0.000,0.000,1.000,53.951,57.696,75.862,44.364,89.655,5.000,3.000,100.000,4.755,0.500,2.377,0.000,0.000,1.000,161
HumanEval_27,humaneval,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,100.000,100.000,100.000,65.811,100.000,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,89
HumanEval_28,humaneval,pass,0,,0,,0,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,100.000,100.000,100.000,65.811,100.000,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,105
HumanEval_29,humaneval,pass,0,,0,,0,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,45.788,75.418,70.000,58.153,100.000,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,165
HumanEval_30,humaneval,pass,0,,0,,0,2.000,3.000,71.799,4.755,0.500,2.377,0.000,0.000,0.000,24.808,46.285,66.667,57.359,100.000,2.000,3.000,71.799,4.755,0.500,2.377,0.000,0.000,0.000,151
HumanEval_31,humaneval,pass,1,magic_number,1,magic_number,0,7.000,4.000,67.808,55.507,3.125,173.458,4.000,0.000,2.000,58.334,79.416,83.721,61.335,89.474,7.000,4.000,68.815,39.863,2.667,106.302,4.000,0.000,1.000,198
HumanEval_32,humaneval,pass,1,magic_number,1,magic_number,0,16.000,6.000,82.532,187.983,5.559,1044.967,5.000,0.000,4.000,100.000,100.000,100.000,100.000,100.000,15.000,6.000,82.771,156.080,4.312,673.095,5.000,0.000,4.000,507
HumanEval_33,humaneval,pass,0,,0,,0,6.000,3.000,100.000,0.000,0.000,0.000,1.000,0.000,5.000,10.259,30.827,32.558,25.170,47.423,4.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,259
HumanEval_34,humaneval,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,57.794,70.323,88.889,45.486,86.957,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,98
HumanEval_35,humaneval,pass,0,,0,,0,6.000,3.000,100.000,4.755,0.500,2.377,3.000,0.000,0.000,26.205,44.937,43.750,55.908,100.000,6.000,3.000,100.000,4.755,0.500,2.377,3.000,0.000,0.000,135
HumanEval_36,humaneval,pass,0,,0,,0,6.000,4.000,88.081,68.532,2.400,164.478,4.000,0.000,3.000,35.078,41.052,57.143,34.455,70.866,10.000,5.000,91.217,84.000,2.333,196.000,5.000,0.000,5.000,166
HumanEval_37,humaneval,pass,0,,0,,0,5.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,6.806,18.031,31.818,8.241,43.697,10.000,3.000,95.922,11.610,1.000,11.610,2.000,0.000,5.000,187
HumanEval_38,humaneval,pass,1,magic_number,1,magic_number,0,8.000,8.000,83.426,210.908,3.947,832.533,2.000,25.000,4.000,100.000,100.000,100.000,100.000,100.000,6.000,5.000,84.320,77.709,3.111,241.762,1.000,33.333,5.000,321
HumanEval_39,humaneval,pass,1,magic_number,1,magic_number,0,20.000,4.000,84.682,140.182,3.929,550.713,23.000,0.000,3.000,30.212,46.862,48.739,26.398,64.407,16.000,4.000,85.643,135.934,4.615,627.386,16.000,0.000,6.000,286
HumanEval_40,humaneval,pass,0,,0,,0,8.000,5.000,75.263,51.891,1.111,57.657,10.000,0.000,2.000,77.095,80.599,82.353,60.135,91.156,7.000,5.000,70.781,51.891,1.111,57.657,10.000,0.000,2.000,308
HumanEval_41,humaneval,pass,0,,0,,0,2.000,1.000,56.968,3.000,1.000,3.000,0.000,0.000,0.000,46.308,73.866,66.667,33.948,66.667,2.000,1.000,55.568,4.755,0.500,2.377,0.000,0.000,0.000,214
HumanEval_42,humaneval,pass,0,,0,,0,2.000,2.000,71.933,4.755,0.500,2.377,0.000,0.000,0.000,29.847,53.080,71.429,59.257,100.000,2.000,2.000,71.933,4.755,0.500,2.377,0.000,0.000,0.000,144
HumanEval_43,humaneval,pass,0,,0,,0,7.000,3.000,75.603,11.610,1.000,11.610,3.000,0.000,2.000,5.561,31.479,40.000,19.447,50.000,6.000,4.000,67.079,27.000,1.000,27.000,6.000,0.000,3.000,278
HumanEval_44,humaneval,pass,0,,0,,0,8.000,3.000,89.562,33.688,5.333,179.671,2.000,0.000,4.000,30.201,52.919,54.545,39.966,66.667,6.000,2.000,83.384,38.039,3.200,121.725,1.000,0.000,1.000,183
HumanEval_45,humaneval,pass,0,,0,,0,2.000,1.000,87.251,15.510,1.000,15.510,0.000,0.000,0.000,75.984,83.701,88.889,69.611,100.000,2.000,1.000,87.251,15.510,1.000,15.510,0.000,0.000,0.000,70
HumanEval_46,humaneval,pass,1,magic_number,1,magic_number,0,8.000,3.000,76.326,95.184,2.045,194.694,2.000,0.000,3.000,66.708,53.298,72.727,76.998,100.000,8.000,3.000,76.326,95.184,2.045,194.694,2.000,0.000,3.000,335
HumanEval_47,humaneval,pass,0,,0,,0,8.000,2.000,94.572,68.532,4.500,308.396,2.000,0.000,2.000,31.819,42.220,40.000,28.546,71.318,6.000,2.000,92.993,98.099,4.364,428.069,2.000,0.000,2.000,159
HumanEval_48,humaneval,pass,0,,0,,0,2.000,1.000,50.352,11.610,1.000,11.610,0.000,0.000,0.000,1.811,15.354,27.273,2.957,29.091,5.000,3.000,74.592,27.000,1.000,27.000,3.000,0.000,2.000,125
HumanEval_49,humaneval,pass,0,,0,,0,5.000,2.000,72.420,15.510,1.000,15.510,1.000,0.000,1.000,38.021,58.572,64.000,41.859,92.857,5.000,2.000,72.420,15.510,1.000,15.510,1.000,0.000,1.000,157
HumanEval_50,humaneval,pass,0,,0,,0,4.000,4.000,85.161,101.950,1.500,152.925,0.000,0.000,3.000,100.000,100.000,100.000,100.000,100.000,4.000,4.000,85.161,101.950,1.500,152.925,0.000,0.000,3.000,183
HumanEval_51,humaneval,pass,1,magic_number,1,magic_number,0,2.000,3.000,67.731,4.755,0.500,2.377,0.000,0.000,1.000,14.768,37.022,55.172,41.023,76.596,2.000,3.000,67.731,4.755,0.500,2.377,0.000,0.000,2.000,228
HumanEval_52,humaneval,pass,0,,0,,0,2.000,2.000,71.933,4.755,0.500,2.377,0.000,0.000,1.000,6.661,19.181,31.579,10.550,29.412,5.000,3.000,100.000,4.755,0.500,2.377,3.000,0.000,0.000,116
HumanEval_53,humaneval,pass,0,,0,,0,2.000,1.000,72.068,4.755,0.500,2.377,0.000,0.000,0.000,100.000,100.000,100.000,100.000,100.000,2.000,1.000,72.068,4.755,0.500,2.377,0.000,0.000,0.000,69
HumanEval_54,humaneval,pass,0,,0,,0,2.000,1.000,68.000,4.755,0.500,2.377,0.000,0.000,1.000,100.000,100.000,100.000,100.000,100.000,2.000,1.000,68.000,4.755,0.500,2.377,0.000,0.000,1.000,238
HumanEval_55,humaneval,pass,0,,0,,0,5.000,2.000,92.559,4.755,0.500,2.377,1.000,0.000,1.000,4.621,14.837,18.750,8.981,39.474,6.000,3.000,89.327,47.549,2.500,118.872,3.000,0.000,1.000,109
HumanEval_56,humaneval,pass,1,magic_number,1,magic_number,0,10.000,5.000,88.263,59.795,4.000,239.179,6.000,0.000,0.000,54.122,54.545,69.767,69.891,93.023,10.000,4.000,89.094,47.549,4.000,190.196,6.000,0.000,0.000,214
HumanEval_57,humaneval,pass,0,,0,,0,4.000,4.000,76.943,82.045,3.500,287.156,1.000,0.000,3.000,3.319,16.498,21.739,21.230,30.357,4.000,3.000,80.659,25.266,1.200,30.319,2.000,0.000,1.000,192
HumanEval_58,humaneval,pass,0,,0,,0,2.000,1.000,72.068,4.755,0.500,2.377,0.000,0.000,2.000,3.484,24.612,23.077,6.042,34.483,7.000,4.000,100.000,4.755,0.500,2.377,6.000,0.000,4.000,150
HumanEval_59,humaneval,pass,0,,0,,0,11.000,4.000,91.899,77.709,8.167,634.625,4.000,0.000,0.000,5.974,24.874,27.778,11.785,36.111,13.000,4.000,89.249,101.950,3.692,376.432,15.000,0.000,3.000,178
HumanEval_60,humaneval,pass,0,,0,,0,2.000,1.000,57.383,4.755,0.500,2.377,0.000,0.000,2.000,63.405,83.702,90.909,36.600,96.296,2.000,1.000,57.383,4.755,0.500,2.377,0.000,0.000,2.000,148
HumanEval_61,humaneval,pass,1,magic_number,1,magic_number,0,10.000,5.000,88.263,59.795,4.000,239.179,6.000,0.000,0.000,39.486,46.829,60.465,57.772,93.023,10.000,4.000,89.094,47.549,4.000,190.196,6.000,0.000,0.000,211
HumanEval_62,humaneval,pass,0,,0,,0,2.000,2.000,59.937,4.755,0.500,2.377,0.000,0.000,2.000,21.640,39.424,57.143,28.742,72.000,2.000,2.000,57.211,4.755,0.500,2.377,0.000,0.000,1.000,172
HumanEval_63,humaneval,pass,1,magic_number,1,magic_number,0,11.000,5.000,85.926,62.270,2.250,140.107,4.000,0.000,1.000,43.079,57.767,59.016,61.088,59.091,8.000,4.000,79.123,86.039,2.667,229.438,4.000,0.000,1.000,299
HumanEval_64,humaneval,pass,1,magic_number,1,magic_number,1,9.000,5.000,91.630,50.189,2.250,112.926,2.000,0.000,1.000,23.894,44.516,48.000,32.438,73.267,9.000,4.000,90.574,74.231,3.000,222.693,2.000,0.000,1.000,239
HumanEval_65,humaneval,pass,0,,0,,0,7.000,3.000,88.596,62.270,4.583,285.403,2.000,0.000,2.000,46.382,60.259,57.778,37.263,64.615,6.000,2.000,87.025,48.432,2.571,124.540,2.000,0.000,2.000,187
HumanEval_66,humaneval,pass,0,,0,,0,2.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,26.251,42.094,42.857,14.717,61.538,3.000,4.000,57.973,4.755,0.500,2.377,2.000,0.000,3.000,37
HumanEval_67,humaneval,pass,0,,0,,0,3.000,3.000,57.077,4.755,0.500,2.377,0.000,0.000,4.000,27.160,41.276,54.545,25.461,76.316,6.000,3.000,82.551,4.755,0.500,2.377,3.000,0.000,6.000,352
HumanEval_68,humaneval,pass,0,,0,,0,6.000,4.000,71.363,24.000,1.500,36.000,1.000,0.000,2.000,14.081,32.527,25.806,29.774,48.175,5.000,3.000,38.630,38.039,1.143,43.473,2.000,0.000,5.000,125
HumanEval_69,humaneval,pass,0,,0,,0,8.000,4.000,89.180,36.541,2.333,85.263,4.000,0.000,3.000,7.223,21.189,21.429,20.706,62.903,9.000,4.000,89.758,48.432,2.571,124.540,4.000,0.000,3.000,270
HumanEval_70,humaneval,pass,0,,0,,0,8.000,3.000,100.000,2.000,0.500,1.000,3.000,0.000,3.000,10.701,32.646,41.860,23.043,67.290,7.000,3.000,94.386,8.000,1.000,8.000,3.000,0.000,4.000,237
HumanEval_71,humaneval,pass,0,,0,,0,6.000,4.000,77.243,262.331,6.857,1798.841,2.000,0.000,1.000,92.385,87.576,94.118,88.826,96.335,7.000,4.000,80.868,262.331,6.857,1798.841,2.000,0.000,1.000,255
HumanEval_72,humaneval,pass,0,,0,,0,2.000,2.000,50.921,38.054,2.000,76.107,1.000,0.000,1.000,3.421,13.459,22.222,9.117,19.565,10.000,4.000,84.521,66.608,3.750,249.780,4.000,0.000,2.000,329
HumanEval_73,humaneval,pass,0,,0,,0,10.000,3.000,91.305,62.270,3.429,213.496,3.000,0.000,1.000,27.483,35.801,40.000,27.638,67.857,6.000,3.000,85.550,55.507,2.222,123.348,3.000,0.000,2.000,259
HumanEval_74,humaneval,pass,0,,0,,0,6.000,4.000,77.746,4.755,0.500,2.377,1.000,0.000,2.000,7.797,44.112,48.980,21.835,71.429,11.000,4.000,91.993,23.265,1.500,34.897,4.000,0.000,1.000,83
HumanEval_75,humaneval,pass,1,magic_number,1,magic_number,0,15.000,7.000,59.288,103.726,3.429,355.633,21.000,0.000,4.000,40.401,57.154,62.687,35.978,69.298,14.000,8.000,86.567,85.837,2.000,171.673,27.000,0.000,2.000,183
HumanEval_76,humaneval,pass,0,,0,,0,11.000,5.000,88.830,63.000,4.200,264.600,4.000,0.000,0.000,50.686,74.877,69.767,62.966,77.419,7.000,3.000,83.659,42.110,3.750,157.914,2.000,0.000,0.000,238
HumanEval_77,humaneval,pass,0,,0,,0,6.000,3.000,74.524,66.608,3.750,249.780,3.000,0.000,2.000,25.605,41.011,34.286,21.888,55.422,3.000,1.000,51.023,38.039,2.000,76.078,0.000,0.000,3.000,216
HumanEval_78,humaneval,pass,0,,0,,0,3.000,3.000,53.188,4.755,0.500,2.377,0.000,0.000,1.000,25.881,39.814,48.889,25.983,58.667,7.000,3.000,69.004,15.510,1.000,15.510,3.000,0.000,2.000,438
HumanEval_79,humaneval,pass,0,,0,,0,2.000,1.000,51.391,12.000,0.667,8.000,0.000,0.000,1.000,100.000,100.000,100.000,100.000,100.000,2.000,1.000,51.391,12.000,0.667,8.000,0.000,0.000,1.000,207
HumanEval_80,humaneval,pass,1,magic_number,1,magic_number,0,7.000,4.000,69.820,39.863,2.667,106.302,4.000,0.000,3.000,38.651,62.847,68.852,46.872,63.309,7.000,6.000,79.735,133.980,3.500,468.929,5.000,0.000,2.000,73
HumanEval_81,humaneval,pass,1,magic_number,1,magic_number,0,30.000,14.000,50.854,140.648,1.846,259.658,15.000,0.000,1.000,80.565,92.627,86.364,74.509,100.000,30.000,14.000,79.179,140.648,1.846,259.658,15.000,0.000,1.000,371
HumanEval_82,humaneval,pass,1,magic_number,1,magic_number,0,8.000,4.000,92.075,55.507,3.125,173.458,4.000,0.000,3.000,54.833,73.454,66.667,59.753,81.250,8.000,5.000,92.268,49.829,2.143,106.776,5.000,0.000,2.000,170
HumanEval_83,humaneval,pass,0,,0,,0,4.000,2.000,98.795,41.513,2.286,94.887,1.000,0.000,0.000,100.000,100.000,100.000,100.000,100.000,3.000,2.000,93.062,41.513,2.286,94.887,1.000,0.000,0.000,93
HumanEval_84,humaneval,pass,0,,0,,0,3.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,46.696,62.185,53.846,24.637,77.193,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,215
HumanEval_85,humaneval,pass,0,,0,,0,2.000,4.000,83.067,53.774,1.667,89.624,1.000,0.000,2.000,21.047,33.777,58.824,14.900,64.000,2.000,3.000,86.982,15.510,1.000,15.510,0.000,0.000,3.000,114
HumanEval_86,humaneval,pass,0,,0,,0,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,59.019,67.803,76.190,44.567,90.566,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,238
HumanEval_87,humaneval,pass,1,inefficient_loop,1,inefficient_loop,0,8.000,5.000,74.886,4.755,0.500,2.377,3.000,0.000,3.000,18.557,30.084,31.884,16.747,17.333,3.000,4.000,52.140,4.755,0.500,2.377,0.000,0.000,3.000,97
HumanEval_88,humaneval,pass,0,,0,,0,7.000,3.000,80.270,48.106,2.500,120.264,2.000,0.000,2.000,51.864,62.871,60.606,52.849,62.791,2.000,2.000,50.083,50.189,2.250,112.926,1.000,0.000,2.000,304
HumanEval_89,humaneval,pass,0,,0,,0,10.000,4.000,90.270,53.774,2.500,134.436,7.000,0.000,6.000,7.377,22.537,23.333,15.869,48.921,9.000,3.000,88.924,66.608,2.667,177.621,4.000,0.000,1.000,283
HumanEval_90,humaneval,pass,1,magic_number,1,magic_number,0,5.000,2.000,88.359,4.755,0.500,2.377,1.000,0.000,3.000,36.729,50.948,48.276,34.931,91.228,3.000,2.000,69.208,4.755,0.500,2.377,1.000,0.000,3.000,206
HumanEval_91,humaneval,pass,1,magic_number,1,magic_number,0,9.000,4.000,91.368,28.529,1.500,42.794,4.000,0.000,2.000,38.416,65.349,51.163,35.029,44.944,4.000,2.000,74.090,4.755,0.500,2.377,0.000,0.000,2.000,224
HumanEval_92,humaneval,pass,0,,0,,0,5.000,7.000,74.091,104.000,3.000,312.000,5.000,0.000,1.000,95.919,92.162,96.552,93.322,98.413,6.000,7.000,79.653,104.000,3.000,312.000,5.000,0.000,1.000,244
HumanEval_93,humaneval,pass,0,,0,,0,14.000,4.000,88.998,57.110,2.000,114.221,8.000,0.000,8.000,12.127,36.691,19.512,16.966,32.749,5.000,4.000,72.151,15.510,1.000,15.510,1.000,0.000,5.000,315
HumanEval_94,humaneval,pass,1,magic_number,1,magic_number,0,10.000,4.000,90.173,55.507,3.125,173.458,11.000,0.000,6.000,42.954,51.523,54.000,43.054,71.134,14.000,5.000,88.273,105.416,4.000,421.662,12.000,0.000,6.000,411
HumanEval_95,humaneval,pass,0,,0,,0,10.000,8.000,67.648,22.459,1.000,22.459,6.000,0.000,5.000,9.547,25.568,29.412,10.359,45.263,22.000,12.000,82.277,162.516,2.824,458.868,23.000,0.000,5.000,110
HumanEval_96,humaneval,pass,0,,0,,0,11.000,5.000,91.332,41.513,2.286,94.887,8.000,0.000,3.000,66.663,84.651,79.412,68.028,92.683,11.000,5.000,94.326,15.510,1.000,15.510,8.000,0.000,2.000,272
HumanEval_97,humaneval,pass,0,,0,,0,2.000,1.000,51.853,25.266,1.200,30.319,0.000,0.000,1.000,31.824,59.383,100.000,28.779,90.000,2.000,1.000,51.853,25.266,1.200,30.319,0.000,0.000,1.000,156
HumanEval_98,humaneval,pass,0,,0,,0,7.000,3.000,97.202,15.510,1.000,15.510,3.000,0.000,2.000,84.025,88.361,90.000,70.001,90.909,6.000,3.000,95.793,15.510,1.000,15.510,3.000,0.000,2.000,160
HumanEval_99,humaneval,pass,0,,0,,0,6.000,2.000,67.801,23.265,3.000,69.794,2.000,0.000,2.000,3.265,20.350,34.921,13.882,36.232,16.000,6.000,84.216,77.709,1.950,151.533,8.000,6.250,7.000,250
HumanEval_100,humaneval,pass,0,,0,,0,2.000,2.000,84.828,15.510,1.000,15.510,0.000,0.000,1.000,100.000,100.000,100.000,100.000,100.000,2.000,2.000,53.654,15.510,1.000,15.510,0.000,0.000,1.000,36
HumanEval_101,humaneval,pass,0,,0,,0,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,2.746,13.156,28.571,9.227,47.222,11.000,4.000,97.606,11.610,1.000,11.610,5.000,0.000,3.000,162
HumanEval_102,humaneval,pass,0,,0,,0,8.000,4.000,66.383,81.410,6.000,488.458,3.000,0.000,0.000,69.620,85.504,87.179,84.115,84.706,8.000,4.000,93.206,65.729,5.000,328.646,3.000,0.000,0.000,69
HumanEval_103,humaneval,pass,0,,0,,0,7.000,2.000,85.684,58.810,4.583,269.547,1.000,0.000,4.000,37.070,40.412,48.889,31.233,63.717,7.000,3.000,84.946,71.699,4.643,332.889,2.000,0.000,3.000,241
HumanEval_104,humaneval,pass,1,inefficient_loop,1,inefficient_loop,0,6.000,4.000,89.293,15.510,1.000,15.510,3.000,0.000,5.000,33.156,38.542,52.000,55.169,97.959,6.000,4.000,89.293,15.510,1.000,15.510,3.000,0.000,5.000,197
HumanEval_105,humaneval,pass,0,,0,,0,8.000,4.000,75.004,10.000,0.500,5.000,0.000,0.000,1.000,50.650,54.955,55.422,55.363,74.797,20.000,3.000,100.000,0.000,0.000,0.000,3.000,0.000,2.000,496
HumanEval_106,humaneval,pass,0,,0,,0,12.000,4.000,63.249,64.529,3.000,193.588,7.000,0.000,3.000,53.717,57.309,65.823,50.436,76.744,12.000,5.000,88.532,105.486,3.273,345.227,10.000,0.000,1.000,114
HumanEval_107,humaneval,pass,0,,0,,0,11.000,4.000,78.417,76.147,2.600,197.982,7.000,0.000,2.000,40.742,41.052,56.522,39.152,58.750,11.000,6.000,75.526,140.554,3.281,461.193,6.000,0.000,3.000,373
HumanEval_108,humaneval,pass,0,,0,,0,9.000,3.000,93.761,24.000,1.500,36.000,3.000,0.000,5.000,32.642,45.092,54.762,26.694,69.663,8.000,2.000,88.379,57.359,2.500,143.399,3.000,0.000,7.000,269
HumanEval_109,humaneval,pass,0,,0,,0,9.000,4.000,66.334,68.532,3.333,228.441,4.000,0.000,2.000,20.215,27.413,43.038,28.003,62.025,12.000,4.000,77.423,28.529,1.500,42.794,4.000,0.000,5.000,489
HumanEval_110,humaneval,pass,0,,0,,0,4.000,6.000,59.288,51.891,2.857,148.261,1.000,0.000,1.000,14.088,35.348,53.125,16.289,46.847,12.000,6.000,87.395,75.284,3.500,263.495,7.000,0.000,0.000,355
HumanEval_111,humaneval,pass,0,,0,,0,8.000,5.000,89.326,24.000,1.500,36.000,2.000,0.000,5.000,7.636,23.092,24.658,8.014,28.750,12.000,7.000,90.390,53.774,2.500,134.436,10.000,0.000,2.000,302
HumanEval_112,humaneval,pass,0,,0,,0,4.000,3.000,74.685,24.000,1.500,36.000,0.000,0.000,1.000,26.460,42.721,47.368,32.446,81.928,3.000,3.000,57.188,24.000,1.500,36.000,0.000,0.000,1.000,72
